file_index,region,r,g,b,color_label
1606,4,0.51685,0.51566,0.52849,grey
1607,1,0.43296999999999997,0.6111300000000001,0.8494799999999999,blue
1607,2,0.3076,0.38627,0.49167,grey
1607,3,0.31859,0.31566,0.29586999999999997,grey
1607,4,0.5281899999999999,0.5372100000000001,0.5605100000000001,grey
1608,1,0.47631999999999997,0.6554399999999999,0.8801700000000001,blue
1608,2,0.32700999999999997,0.40468000000000004,0.49855,grey
1608,3,0.31031,0.30373,0.2844,grey
1608,4,0.53352,0.54142,0.55835,grey
1609,1,0.479,0.6379100000000001,0.8328700000000001,blue
1609,2,0.31073,0.3722,0.45015,grey
1609,3,0.25235,0.24184,0.22515,black
1609,4,0.46593999999999997,0.46503999999999995,0.47131000000000006,grey
1610,1,0.46485,0.61257,0.7908,blue
1610,2,0.31433,0.37231,0.44573999999999997,grey
1610,3,0.21375999999999998,0.20734,0.20378,black
1610,4,0.36978,0.36727,0.37727,grey
1611,1,0.45227,0.5696100000000001,0.6955,grey
1611,2,0.31547,0.3536,0.4012,grey
1611,3,0.16462000000000002,0.15875,0.15658,black
1611,4,0.22949,0.22355999999999998,0.2342,black
1612,1,0.50383,0.56979,0.64667,grey
1612,2,0.32254,0.33485,0.36728,grey
1612,3,0.15511,0.14232,0.13879,black
1612,4,0.21804,0.1969,0.20385999999999999,black
1613,1,0.44608000000000003,0.43512,0.42346999999999996,grey
1613,2,0.25932,0.21350999999999998,0.1996,black
1613,3,0.12383,0.08859500000000001,0.064208,black
1613,4,0.17237,0.11385999999999999,0.083884,black
1614,1,0.011313,0.019128,0.0073711,black
1614,2,0.037307,0.039064999999999996,0.02636,black
1614,3,0.04997,0.045161,0.031861,black
1614,4,0.35447,0.19785999999999998,0.14247,brown
1615,1,0.5877600000000001,0.65152,0.69081,grey
1615,2,0.38432,0.38542,0.38227,grey
1615,3,0.09348300000000001,0.091666,0.088274,black
1615,4,0.15352000000000002,0.14238,0.14845999999999998,black
1616,1,0.5252100000000001,0.59625,0.72577,grey
1616,2,0.50145,0.51903,0.5375800000000001,grey
1616,3,0.18662,0.15865,0.1388,black
1616,4,0.16025,0.14245,0.14255,black
1617,1,0.5422399999999999,0.67875,0.8605700000000001,blue
1617,2,0.52657,0.61882,0.70162,grey
1617,3,0.30133000000000004,0.28901,0.26335,grey
1617,4,0.37971,0.36734,0.37938,grey
1618,1,0.47443,0.62071,0.83186,blue
1618,2,0.48315,0.5876,0.68788,grey
1618,3,0.34491,0.33891,0.30961,grey
1618,4,0.49309,0.4908,0.50332,grey
1619,1,0.46303999999999995,0.62137,0.82591,blue
1619,2,0.45661999999999997,0.56215,0.6545300000000001,grey
1619,3,0.37551999999999996,0.36946,0.32603000000000004,grey
1619,4,0.5443600000000001,0.54487,0.54965,grey
1620,1,0.48075,0.64073,0.84501,blue
1620,2,0.40471999999999997,0.50308,0.59717,grey
1620,3,0.38419000000000003,0.37690999999999997,0.33137,grey
1620,4,0.56328,0.56382,0.56902,grey
1621,1,0.47567,0.6513100000000001,0.8671200000000001,blue
1621,2,0.3753,0.47951000000000005,0.57968,grey
1621,3,0.35203,0.35258,0.32411,grey
1621,4,0.54373,0.55533,0.57113,grey
1622,1,0.47358,0.63234,0.84004,blue
1622,2,0.34412,0.42598,0.52048,grey
1622,3,0.29403,0.28685,0.27302,white
1622,4,0.50405,0.5054,0.52185,grey
1623,1,0.51767,0.65855,0.8209700000000001,grey
1623,2,0.36629,0.43671000000000004,0.50517,grey
1623,3,0.26492,0.24878000000000003,0.23055,black
1623,4,0.47694,0.46635,0.45936000000000005,grey
1624,1,0.50162,0.6442,0.78657,grey
1624,2,0.35783000000000004,0.43087,0.48877,grey
1624,3,0.22129000000000001,0.2174,0.21031999999999998,black
1624,4,0.36186,0.36214,0.36678,grey
1625,1,0.46373000000000003,0.55172,0.65864,grey
1625,2,0.33733,0.36996,0.41273000000000004,grey
1625,3,0.15648,0.14690999999999999,0.14565999999999998,black
1625,4,0.21204,0.19865,0.20647,black
1626,1,0.44391,0.47203999999999996,0.52846,grey
1626,2,0.32463000000000003,0.32232,0.33792,white
1626,3,0.11953,0.11045,0.10776,black
1626,4,0.16065,0.14286,0.14747000000000002,black
1627,1,0.45453999999999994,0.49366000000000004,0.55588,grey
1627,2,0.25426,0.24824000000000002,0.26657,black
1627,3,0.049292,0.053020000000000005,0.047629000000000005,black
1627,4,0.057774,0.062019000000000005,0.058551,black
1628,1,0.027233999999999998,0.031381,0.021453,black
1628,2,0.031574,0.033375999999999996,0.0211,black
1628,3,0.051957,0.046023,0.031553,black
1628,4,0.24561,0.1559,0.12018,black
1629,1,0.48838000000000004,0.70021,0.94468,blue
1629,2,0.32043,0.39468000000000003,0.58886,blue
1629,3,0.11550999999999999,0.11797,0.15664,black
1629,4,0.18151,0.16808,0.23676,black
1630,1,0.67819,0.6923,0.68286,grey
1630,2,0.42161000000000004,0.42089,0.41153,grey
1630,3,0.16097,0.14535,0.13928,black
1630,4,0.2009,0.17375,0.16927,black
1631,1,0.71899,0.73118,0.7202,grey
1631,2,0.42439,0.42636,0.41695,grey
1631,3,0.15175,0.1377,0.13159,black
1631,4,0.22061,0.19455999999999998,0.19269,black
1632,1,0.72114,0.72918,0.71937,grey
1632,2,0.44275,0.44293000000000005,0.43318,grey
1632,3,0.13354000000000002,0.12330999999999999,0.11882000000000001,black
1632,4,0.17992,0.15782000000000002,0.15804,black
1633,1,0.71085,0.7213,0.70941,grey
1633,2,0.46031000000000005,0.46105,0.44965,grey
1633,3,0.14369,0.13235,0.12909,black
1633,4,0.17269,0.1525,0.15614,black
1634,1,0.70922,0.71933,0.70804,grey
1634,2,0.46576999999999996,0.46868999999999994,0.46012,grey
1634,3,0.15509,0.14094,0.13619,black
1634,4,0.19485999999999998,0.1694,0.16985,black
1635,1,0.73258,0.74122,0.73021,grey
1635,2,0.44231000000000004,0.44416000000000005,0.43567,grey
1635,3,0.14331,0.13026,0.12340999999999999,black
1635,4,0.22496,0.19758,0.19129000000000002,black
1636,1,0.7542300000000001,0.76353,0.75329,grey
1636,2,0.42765,0.42968999999999996,0.42245,grey
1636,3,0.14837,0.13521,0.12899000000000002,black
1636,4,0.21750999999999998,0.19124000000000002,0.19195,black
1637,1,0.72441,0.73457,0.7229899999999999,grey
1637,2,0.45887,0.46095,0.4516,grey
1637,3,0.16577999999999998,0.15020999999999998,0.14576,black
1637,4,0.21424,0.18688,0.18964,black
1638,1,0.69101,0.70094,0.6896899999999999,grey
1638,2,0.39813000000000004,0.39598,0.3885,grey
1638,3,0.13494,0.12283,0.11863,black
1638,4,0.18218,0.15933,0.15824000000000002,black
1639,1,0.5951,0.60439,0.5948399999999999,grey
1639,2,0.4145,0.41058999999999996,0.39944,grey
1639,3,0.10065,0.09537000000000001,0.090889,black
1639,4,0.1405,0.12462999999999999,0.1223,black
1640,1,0.6484,0.6571199999999999,0.64512,grey
1640,2,0.40151,0.39714,0.3908,grey
1640,3,0.12529,0.11459000000000001,0.11102999999999999,black
1640,4,0.14344,0.12442,0.12155,black
1641,1,0.45657,0.5817,0.7751399999999999,blue
1641,2,0.33624,0.37703000000000003,0.51112,blue
1641,3,0.09073400000000001,0.092177,0.10695999999999999,black
1641,4,0.14879,0.13547,0.16931,black
1642,1,0.017231,0.024598,0.013041999999999998,black
1642,2,0.045535,0.046031,0.032458999999999995,black
1642,3,0.048461000000000004,0.044252,0.029727999999999997,black
1642,4,0.28281999999999996,0.16328,0.11927,black
1643,1,0.62508,0.65632,0.64746,grey
1643,2,0.30878,0.29748,0.30462,white
1643,3,0.097866,0.094033,0.088024,black
1643,4,0.1612,0.14381,0.14225,black
1644,1,0.6772600000000001,0.6921,0.68579,grey
1644,2,0.40886999999999996,0.4078,0.40303,grey
1644,3,0.15967,0.14303,0.12925999999999999,black
1644,4,0.26537,0.22899999999999998,0.21805,black
1645,1,0.6685,0.67889,0.66994,grey
1645,2,0.43976000000000004,0.44036000000000003,0.435,grey
1645,3,0.15066,0.13634000000000002,0.12685,black
1645,4,0.2461,0.21135,0.20585,black
1646,1,0.49103,0.49523999999999996,0.48488000000000003,grey
1646,2,0.3999,0.39944,0.38624,grey
1646,3,0.078986,0.077724,0.072009,black
1646,4,0.10787000000000001,0.10013,0.095019,black
1647,1,0.6726300000000001,0.68003,0.67085,grey
1647,2,0.44088999999999995,0.43833,0.42796999999999996,grey
1647,3,0.12662,0.11757000000000001,0.11254000000000002,black
1647,4,0.21453000000000003,0.18557,0.18756,black
1648,1,0.6562899999999999,0.6654899999999999,0.6582399999999999,grey
1648,2,0.43141,0.43295,0.42763999999999996,grey
1648,3,0.15789,0.14302,0.13613,black
1648,4,0.28115,0.24550999999999998,0.24164000000000002,black
1649,1,0.7250800000000001,0.73528,0.7290300000000001,grey
1649,2,0.47636999999999996,0.48107,0.47202,grey
1649,3,0.18767999999999999,0.17019,0.15947999999999998,black
1649,4,0.32688,0.2967,0.29614,white
1650,1,0.70287,0.71458,0.7078399999999999,grey
1650,2,0.45913999999999994,0.46293,0.45603,grey
1650,3,0.17093,0.15517,0.14412,black
1650,4,0.31215,0.27898,0.2731,white
1651,1,0.69289,0.7149,0.72077,grey
1651,2,0.42053999999999997,0.425,0.42191000000000006,grey
1651,3,0.15821,0.14289000000000002,0.13344,black
1651,4,0.30083000000000004,0.26884,0.26345999999999997,black
1652,1,0.69765,0.70897,0.70031,grey
1652,2,0.3738,0.37529,0.37342,grey
1652,3,0.14085,0.12949000000000002,0.12217,black
1652,4,0.26679,0.23892,0.2355,black
1653,1,0.65894,0.66775,0.6574800000000001,grey
1653,2,0.39886,0.39361999999999997,0.38074,grey
1653,3,0.11215,0.10550999999999999,0.10061,black
1653,4,0.19504000000000002,0.17277,0.17653,black
1654,1,0.6855899999999999,0.70831,0.70392,grey
1654,2,0.37711999999999996,0.38131,0.38478,grey
1654,3,0.16851,0.15336,0.14098,black
1654,4,0.31411,0.28565,0.27833,white
1655,1,0.50539,0.69358,0.9034399999999999,blue
1655,2,0.30791999999999997,0.3642,0.5223399999999999,blue
1655,3,0.12653,0.12961,0.16122999999999998,black
1655,4,0.25454,0.25240999999999997,0.34944000000000003,black
1656,1,0.014094,0.02192,0.010145,black
1656,2,0.035733999999999995,0.036941,0.024186000000000003,black
1656,3,0.051914999999999996,0.046339,0.031776,black
1656,4,0.27363000000000004,0.16433,0.12719,black
1657,1,0.46671,0.6654800000000001,0.9346899999999999,blue
1657,2,0.28755,0.34105,0.5244,blue
1657,3,0.094974,0.097746,0.12070999999999998,black
1657,4,0.18342,0.16253,0.22189,black
1658,1,0.6433399999999999,0.67073,0.6633100000000001,grey
1658,2,0.35798,0.35688000000000003,0.35366,grey
1658,3,0.11327999999999999,0.10502,0.097716,black
1658,4,0.1988,0.17043,0.16392,black
1659,1,0.69984,0.71122,0.69777,grey
1659,2,0.35691,0.3536,0.3529,grey
1659,3,0.12172000000000001,0.1116,0.10459,black
1659,4,0.21386,0.18309,0.1788,black
1660,1,0.70609,0.71727,0.70865,grey
1660,2,0.40165,0.40016,0.39566999999999997,grey
1660,3,0.14247,0.12854000000000002,0.12086,black
1660,4,0.25388,0.21859,0.21352,black
1661,1,0.70757,0.71709,0.70645,grey
1661,2,0.40012,0.39948,0.39485,grey
1661,3,0.13382,0.12192,0.11492000000000001,black
1661,4,0.2373,0.2037,0.20133,black
1662,1,0.70465,0.71601,0.70857,grey
1662,2,0.39646,0.39565,0.39071,grey
1662,3,0.14973,0.13607,0.12842,black
1662,4,0.26539,0.23353000000000002,0.22976999999999997,black
1663,1,0.71021,0.7207,0.7125600000000001,grey
1663,2,0.41755,0.4188,0.41591000000000006,grey
1663,3,0.16236,0.14718,0.13697,black
1663,4,0.28998,0.25726,0.25268,black
1664,1,0.69948,0.7116399999999999,0.70373,grey
1664,2,0.40635,0.40718000000000004,0.40271999999999997,grey
1664,3,0.15112,0.13837,0.13026,black
1664,4,0.27024000000000004,0.23878000000000002,0.23558,black
1665,1,0.72673,0.73535,0.72616,grey
1665,2,0.42522,0.42565,0.4206,grey
1665,3,0.13439,0.12422000000000001,0.11869,black
1665,4,0.24243,0.21114000000000002,0.21166,black
1666,1,0.6644800000000001,0.67197,0.6609,grey
1666,2,0.40343,0.40044,0.39408000000000004,grey
1666,3,0.10359000000000002,0.098285,0.093908,black
1666,4,0.17413,0.15454,0.15585,black
1667,1,0.5685399999999999,0.57786,0.58834,grey
1667,2,0.36253,0.35905,0.35243,grey
1667,3,0.079265,0.07778,0.072896,black
1667,4,0.09838999999999999,0.093453,0.09220199999999999,black
1668,1,0.45416999999999996,0.45401,0.45548,grey
1668,2,0.27357,0.25638,0.25592,black
1668,3,0.079986,0.074884,0.068968,black
1668,4,0.10148,0.094976,0.08982799999999999,black
1669,1,0.5018199999999999,0.53328,0.57816,grey
1669,2,0.30029,0.29596,0.30551,white
1669,3,0.053778,0.055601,0.050663,black
1669,4,0.06561499999999999,0.065459,0.063012,black
1670,1,0.009109299999999999,0.016936,0.0051652,black
1670,2,0.035273,0.038247,0.024534,black
1670,3,0.049968,0.044718,0.029434,black
1670,4,0.33907,0.18916,0.13524,brown
1671,1,0.48245,0.68805,0.9180299999999999,blue
1671,2,0.28089000000000003,0.34576,0.54584,blue
1671,3,0.12895,0.13266,0.16985999999999998,black
1671,4,0.24623,0.24554,0.35148,black
1672,1,0.6076,0.6349,0.64941,grey
1672,2,0.44905,0.44065,0.4225,grey
1672,3,0.20521,0.1737,0.13317,black
1672,4,0.18875999999999998,0.15977,0.15400999999999998,black
1673,1,0.58858,0.6358199999999999,0.66869,grey
1673,2,0.42627,0.43506000000000006,0.43835,grey
1673,3,0.163,0.14375,0.1268,black
1673,4,0.2483,0.21336,0.19796,black
1674,1,0.64549,0.6854399999999999,0.70112,grey
1674,2,0.4466,0.45424,0.44498000000000004,grey
1674,3,0.21563000000000002,0.1899,0.16345,black
1674,4,0.34642,0.30329,0.27623000000000003,grey
1675,1,0.6768,0.69433,0.6952699999999999,grey
1675,2,0.40703,0.40806,0.40502,grey
1675,3,0.24586,0.21743,0.18905,black
1675,4,0.39275,0.35153,0.33188,grey
1676,1,0.68404,0.70257,0.6984899999999999,grey
1676,2,0.38426,0.38506999999999997,0.38692,grey
1676,3,0.19638,0.17374,0.15453,black
1676,4,0.3523,0.31492,0.29761,grey
1677,1,0.6633600000000001,0.67642,0.67157,grey
1677,2,0.37256,0.37106999999999996,0.37045,grey
1677,3,0.17854,0.16000999999999999,0.14443,black
1677,4,0.31940999999999997,0.28419,0.27169,grey
1678,1,0.63245,0.64312,0.63525,grey
1678,2,0.38956999999999997,0.38726,0.38299999999999995,grey
1678,3,0.13474,0.12218,0.11495999999999999,black
1678,4,0.24413,0.20994000000000002,0.20259000000000002,black
1679,1,0.64988,0.6645300000000001,0.65676,grey
1679,2,0.38766,0.38861,0.38718,grey
1679,3,0.14978,0.13677,0.12599000000000002,black
1679,4,0.27597,0.24381999999999998,0.23290999999999998,black
1680,1,0.72425,0.73649,0.72616,grey
1680,2,0.36923,0.36946999999999997,0.36882,grey
1680,3,0.12212999999999999,0.1134,0.10745,black
1680,4,0.20551,0.17756,0.17513,black
1681,1,0.53327,0.53747,0.52355,grey
1681,2,0.33776999999999996,0.32142,0.31306999999999996,grey
1681,3,0.082204,0.079015,0.072715,black
1681,4,0.12165,0.11017,0.10565,black
1682,1,0.6310600000000001,0.64164,0.62984,grey
1682,2,0.31065,0.30027,0.30089,white
1682,3,0.10017999999999999,0.09339700000000001,0.088335,black
1682,4,0.17468,0.15286,0.14922,black
1683,1,0.41007,0.39093,0.38866999999999996,grey
1683,2,0.31714000000000003,0.25915,0.22228,black
1683,3,0.070514,0.066558,0.054542999999999994,black
1683,4,0.091587,0.08702599999999999,0.082093,black
1684,1,0.0092094,0.017043,0.005273399999999999,black
1684,2,0.035987,0.038952,0.025981,black
1684,3,0.055602,0.049472,0.034726,black
1684,4,0.35407,0.20015,0.14975,brown
1685,1,0.6261,0.66806,0.67228,grey
1685,2,0.30091,0.26232,0.27981,black
1685,3,0.11527000000000001,0.10157000000000001,0.096114,black
1685,4,0.21486999999999998,0.1752,0.17042000000000002,black
1686,1,0.48854,0.53785,0.61729,grey
1686,2,0.24916999999999997,0.23203000000000001,0.26223,black
1686,3,0.12719,0.10787999999999999,0.092828,black
1686,4,0.1084,0.09732,0.09655,black
1687,1,0.5799300000000001,0.6309899999999999,0.67384,grey
1687,2,0.31783,0.31356999999999996,0.31801999999999997,white
1687,3,0.13072,0.11803,0.11062999999999999,black
1687,4,0.2428,0.21915,0.20809,black
1688,1,0.68435,0.69631,0.6903699999999999,grey
1688,2,0.36859000000000003,0.36627,0.36286,grey
1688,3,0.16032000000000002,0.14409,0.13509000000000002,black
1688,4,0.29596999999999996,0.26282,0.25791,black
1689,1,0.70281,0.71339,0.7057100000000001,grey
1689,2,0.38708000000000004,0.38613000000000003,0.38145999999999997,grey
1689,3,0.1519,0.13716,0.12907000000000002,black
1689,4,0.27232,0.23951999999999998,0.23695,black
1690,1,0.50427,0.59621,0.72892,grey
1690,2,0.40435,0.43509,0.46771999999999997,grey
1690,3,0.31921,0.28804,0.23864000000000002,grey
1690,4,0.53514,0.50863,0.48431,grey
1691,1,0.46835,0.5858899999999999,0.7517199999999999,blue
1691,2,0.37464000000000003,0.42451000000000005,0.47112,grey
1691,3,0.31256999999999996,0.28831,0.25444,grey
1691,4,0.5038199999999999,0.48321000000000003,0.47925,grey
1692,1,0.46911,0.5784699999999999,0.72359,grey
1692,2,0.3618,0.40141,0.42868,grey
1692,3,0.26376,0.2419,0.21349,black
1692,4,0.47229,0.45315,0.44125,grey
1693,1,0.46821,0.55051,0.66373,grey
1693,2,0.31154,0.33131,0.35735,grey
1693,3,0.20027,0.17912999999999998,0.16030999999999998,black
1693,4,0.39611999999999997,0.36625,0.35356,grey
1694,1,0.45235,0.5052,0.57807,grey
1694,2,0.2855,0.28831,0.30035,white
1694,3,0.15365,0.13860999999999998,0.12669,black
1694,4,0.27388,0.24431,0.23113000000000003,black
1695,1,0.46803,0.49509,0.53785,grey
1695,2,0.26777,0.25787,0.2667,black
1695,3,0.11225999999999998,0.10188,0.095559,black
1695,4,0.18048,0.15503,0.1486,black
1696,1,0.45606,0.46019,0.4721,grey
1696,2,0.24800999999999998,0.22676,0.22588000000000003,black
1696,3,0.098471,0.088031,0.08141699999999999,black
1696,4,0.14523,0.1231,0.11838,black
1697,1,0.53537,0.53174,0.53508,grey
1697,2,0.2369,0.21681,0.22503,black
1697,3,0.044967,0.045194,0.039214,black
1697,4,0.054636000000000004,0.053357,0.047119,black
1698,1,0.0092186,0.017051,0.0052770000000000004,black
1698,2,0.041623,0.042944,0.029464999999999998,black
1698,3,0.055313,0.048576999999999995,0.035449,black
1698,4,0.37242,0.2233,0.1813,brown
1699,1,0.60034,0.64974,0.64858,grey
1699,2,0.35176,0.33881999999999995,0.33629000000000003,grey
1699,3,0.10878,0.099603,0.092168,black
1699,4,0.20199999999999999,0.16591,0.1586,black
1700,1,0.45788999999999996,0.50476,0.58767,grey
1700,2,0.35458,0.35373000000000004,0.3742,grey
1700,3,0.11370999999999999,0.098871,0.088045,black
1700,4,0.095025,0.086926,0.08493400000000001,black
1701,1,0.3915,0.46876999999999996,0.6071,grey
1701,2,0.27166,0.27978000000000003,0.34968,grey
1701,3,0.17822000000000002,0.15695,0.14094,black
1701,4,0.20468,0.18435,0.16897,black
1702,1,0.39831,0.52642,0.7117,blue
1702,2,0.29779,0.34439000000000003,0.43276000000000003,grey
1702,3,0.26482,0.24925999999999998,0.22371,black
1702,4,0.42044,0.40559,0.39989,grey
1703,1,0.36612,0.48453999999999997,0.66225,blue
1703,2,0.27723000000000003,0.31975,0.40191,grey
1703,3,0.26475,0.24761,0.223,black
1703,4,0.43191999999999997,0.4147,0.40848,grey
1704,1,0.40697,0.52179,0.71165,blue
1704,2,0.32145999999999997,0.36388000000000004,0.44116000000000005,grey
1704,3,0.30507,0.2796,0.24881999999999999,black
1704,4,0.47422,0.45216999999999996,0.44746,grey
1705,1,0.38261999999999996,0.49623,0.6759999999999999,blue
1705,2,0.28557,0.32931,0.39853,grey
1705,3,0.25649,0.23994000000000001,0.21665,black
1705,4,0.42641,0.41181,0.40904,grey
1706,1,0.43338999999999994,0.55173,0.71597,blue
1706,2,0.31598000000000004,0.35925,0.40824,grey
1706,3,0.25687,0.23739000000000002,0.20983000000000002,black
1706,4,0.46032,0.44369,0.43023,grey
1707,1,0.45502,0.55315,0.69231,grey
1707,2,0.3163,0.34491,0.38179,grey
1707,3,0.21775999999999998,0.19548,0.17606,black
1707,4,0.40505,0.37789,0.36311,grey
1708,1,0.43804,0.51554,0.60924,grey
1708,2,0.30115,0.31711999999999996,0.34076999999999996,grey
1708,3,0.17219,0.15613,0.14353,black
1708,4,0.28814,0.26521,0.25061,black
1709,1,0.39971,0.42973,0.48791,grey
1709,2,0.26216999999999996,0.25535,0.27316999999999997,black
1709,3,0.10893,0.1009,0.095834,black
1709,4,0.14779,0.13128,0.12763,black
1710,1,0.3955,0.39476999999999995,0.40885,grey
1710,2,0.22906999999999997,0.20829,0.20744,black
1710,3,0.08796799999999999,0.07849600000000001,0.072774,black
1710,4,0.11017,0.097252,0.09124299999999999,black
1711,1,0.49317,0.49931000000000003,0.52023,grey
1711,2,0.29945,0.2847,0.28546,white
1711,3,0.04924,0.050883,0.044420999999999995,black
1711,4,0.052484,0.053386,0.046975,black
1712,1,0.009039799999999999,0.01686,0.0050714,black
1712,2,0.050733,0.050082999999999996,0.036064,black
1712,3,0.053819000000000006,0.047494999999999996,0.032585,black
1712,4,0.33804,0.19145,0.14234000000000002,brown
1713,1,0.5526800000000001,0.65917,0.78472,grey
1713,2,0.35003,0.36675,0.45136000000000004,grey
1713,3,0.12578,0.11997999999999999,0.1276,black
1713,4,0.23258,0.20542,0.2259,black
1714,1,0.65135,0.67348,0.67492,grey
1714,2,0.42473,0.42294,0.40842,grey
1714,3,0.12641,0.11284000000000001,0.10711,black
1714,4,0.18982000000000002,0.15914,0.15416,black
1715,1,0.49506999999999995,0.5602199999999999,0.63939,grey
1715,2,0.40202,0.40812,0.41581999999999997,grey
1715,3,0.12613,0.11414,0.10930999999999999,black
1715,4,0.20327,0.17065,0.16432,black
1716,1,0.46311,0.56876,0.70436,grey
1716,2,0.42486999999999997,0.46974,0.5171399999999999,grey
1716,3,0.21699000000000002,0.1947,0.1785,black
1716,4,0.34126,0.30224,0.29325999999999997,grey
1717,1,0.46293,0.5696100000000001,0.71944,grey
1717,2,0.41908999999999996,0.47121,0.53309,grey
1717,3,0.32892,0.29885,0.25311999999999996,grey
1717,4,0.49345,0.46408,0.4362,grey
1718,1,0.44315,0.54867,0.7096899999999999,grey
1718,2,0.34883000000000003,0.39337,0.46779,grey
1718,3,0.30744,0.28206,0.24573000000000003,grey
1718,4,0.4614,0.43977,0.4305,grey
1719,1,0.45398,0.53742,0.6623399999999999,grey
1719,2,0.31633,0.34452,0.39229,grey
1719,3,0.2602,0.23651999999999998,0.2049,black
1719,4,0.42241000000000006,0.39719,0.38211999999999996,grey
1720,1,0.49018999999999996,0.54952,0.63622,grey
1720,2,0.3099,0.31992,0.34957,grey
1720,3,0.21796,0.19515,0.1705,black
1720,4,0.39994,0.36806,0.34654,grey
1721,1,0.52518,0.56208,0.61001,grey
1721,2,0.33373,0.33714,0.34013000000000004,grey
1721,3,0.1814,0.16029000000000002,0.14202,black
1721,4,0.35944,0.32778,0.30363,grey
1722,1,0.6145,0.62622,0.62592,grey
1722,2,0.33263000000000004,0.32482,0.32411,white
1722,3,0.076612,0.074782,0.070424,black
1722,4,0.11415,0.10572999999999999,0.10505999999999999,black
1723,1,0.65596,0.6659999999999999,0.65745,grey
1723,2,0.353,0.34809,0.34509,grey
1723,3,0.12103,0.11307,0.10960999999999999,black
1723,4,0.17549,0.15864,0.162,black
1724,1,0.52872,0.52281,0.50845,grey
1724,2,0.25894,0.22776,0.23676999999999998,black
1724,3,0.04978,0.050554,0.045704,black
1724,4,0.06717999999999999,0.06702799999999999,0.0661,black
1725,1,0.56547,0.5563100000000001,0.57422,grey
1725,2,0.41897,0.3332,0.30394,grey
1725,3,0.06840700000000001,0.063551,0.055514,black
1725,4,0.07419400000000001,0.07347999999999999,0.070866,black
1726,1,0.0090737,0.016907,0.0051473,black
1726,2,0.040122000000000005,0.039439,0.026973,black
1726,3,0.050700999999999996,0.044336,0.029913,black
1726,4,0.36582,0.21784,0.16014,brown
1727,1,0.56493,0.64769,0.69752,grey
1727,2,0.35259,0.35822,0.39302,grey
1727,3,0.1201,0.11331,0.11235999999999999,black
1727,4,0.22407,0.19362000000000001,0.19388,black
1728,1,0.49931000000000003,0.55195,0.6269100000000001,grey
1728,2,0.41512,0.40804,0.40453,grey
1728,3,0.11911,0.10403,0.095545,black
1728,4,0.15103,0.13168,0.12372999999999999,black
1729,1,0.49691,0.57321,0.6796,grey
1729,2,0.46641000000000005,0.48215,0.4978,grey
1729,3,0.22391,0.19347999999999999,0.16727,black
1729,4,0.26166999999999996,0.2289,0.21481999999999998,black
1730,1,0.50673,0.6140399999999999,0.76478,grey
1730,2,0.47398999999999997,0.52064,0.57319,grey
1730,3,0.33399999999999996,0.30188000000000004,0.26054,grey
1730,4,0.51748,0.4797,0.45475,grey
1731,1,0.47226,0.57408,0.71946,grey
1731,2,0.37313,0.41307,0.47623000000000004,grey
1731,3,0.33247,0.30032,0.25565,grey
1731,4,0.5321600000000001,0.49922,0.47226999999999997,grey
1732,1,0.50288,0.61711,0.77275,grey
1732,2,0.41068999999999994,0.46325,0.5299699999999999,grey
1732,3,0.37624,0.35195,0.30641999999999997,grey
1732,4,0.54467,0.5246,0.5151399999999999,grey
1733,1,0.50168,0.60515,0.74683,grey
1733,2,0.39327,0.43583,0.4845,grey
1733,3,0.34248,0.31343000000000004,0.27303,grey
1733,4,0.53446,0.51263,0.49541,grey
1734,1,0.50207,0.60219,0.7340000000000001,grey
1734,2,0.36874,0.40807,0.45011,grey
1734,3,0.2922,0.26771,0.23738,black
1734,4,0.49772,0.4772,0.4623,grey
1735,1,0.4747,0.5553100000000001,0.65825,grey
1735,2,0.32994,0.35372,0.3852,grey
1735,3,0.21373000000000003,0.1934,0.17599,black
1735,4,0.40478000000000003,0.37622,0.35623,grey
1736,1,0.45736000000000004,0.5091100000000001,0.57172,grey
1736,2,0.31446999999999997,0.32049,0.33424,white
1736,3,0.16707,0.15037,0.14035,black
1736,4,0.27557,0.2498,0.23506999999999997,black
1737,1,0.47442,0.5072800000000001,0.54981,grey
1737,2,0.3519,0.35176,0.3519,grey
1737,3,0.14195,0.12872,0.12299000000000002,black
1737,4,0.18159,0.16042,0.16091,black
1738,1,0.47338,0.47481999999999996,0.48781,grey
1738,2,0.34534000000000004,0.32136,0.30683,grey
1738,3,0.11072,0.098736,0.093089,black
1738,4,0.13201,0.11639000000000001,0.11055,black
1739,1,0.45187,0.48153999999999997,0.5273800000000001,grey
1739,2,0.32027,0.31425,0.31301999999999996,white
1739,3,0.050644,0.053263,0.047316000000000004,black
1739,4,0.057555999999999996,0.058862,0.052904999999999994,black
1740,1,0.013326,0.021164,0.009404000000000001,black
1740,2,0.032125,0.034617,0.022354,black
1740,3,0.053255,0.046675,0.033055,black
1740,4,0.30892,0.17526,0.14044,black
1741,1,0.54013,0.6795399999999999,0.88151,blue
1741,2,0.31887,0.34083,0.50926,blue
1741,3,0.13985999999999998,0.13334000000000001,0.16702999999999998,black
1741,4,0.30979,0.26056999999999997,0.32711999999999997,black
1742,1,0.6633899999999999,0.6771,0.66897,grey
1742,2,0.34144,0.33694,0.33781,white
1742,3,0.10465,0.098086,0.093235,black
1742,4,0.16844,0.14761,0.14301,black
1743,1,0.70503,0.7195,0.71257,grey
